CPU only time (ns): 1.6997e+10
PIM only time (ns): 1.45678e+10
Reuse offloading time (ns): 1.47849e+10 = CPU 8.74907e+08 + PIM 8.74699e+09 + REUSE 5.16302e+09 + SWITCH 3.17391e+09
============================================================
  BBLID  Decision            CPU            PIM     difference          Hash(hi)          Hash(lo)
   1642         C        34453.6         509997        -475543  80df255456569b0e  cba5fffe43f67806
   1643         C        15.6667             65       -49.3333  80ec7fc1242952f0  0e656fac8fb9834e
   1644         C       0.999999             66            -65  80fe926e954bba67  57303fdd86b16f10
   1645         C        506.333           4125       -3618.67  810901ebc782f8a7  3de4315210601b4e
   1646         C    1.41598e+07    1.48025e+08   -1.33865e+08  811849c0cabe0d8d  7f2129172d1a1463
   1647         C     3.2613e+06    4.89554e+07   -4.56941e+07  8132a6ccf293a83e  2492596b3b758da8
   1648         C        214.666           3355       -3140.33  81428608653a88f5  5423e451d2fff545
   1649         C        2830.66          44022       -41191.3  81482cca84d9d8c4  d2095e6b2facfd6d
   1650         C        819.666            504        315.666  81648f7ac9a22fd0  1ff638a7e0225c04
   1651         C             41           8327          -8286  81695130528933ba  4d225057289e2644
   1652         P         111999          27560          84439  817c6e98a132c7a0  6651e8dbddd0003b
   1653         P         516490    7.63073e+06   -7.11424e+06  818033a626568432  5b706367b02cad21
   1654         C             21           1544          -1523  8188742584e0b5b2  97575a14542b64d8
   1655         C            288           1366          -1078  8196e7a78db0993f  9c2399518d465e73
   1656         P        2738.33          38640       -35901.7  81a1d59e66f8306c  31a277dfa6a98c84
   1657         P        8352.66          14797       -6444.34  81b34191ddec1ef9  1064a185c0cb008e
   1658         C            328           2511          -2183  81f78e13dc762ba8  543703f637751254
   1659         P         139786         170247         -30461  821670dc8dc39970  69e5b742d0ac7253
   1660         P           1550            690            860  822403b206308eab  2bc35eb54e7bce51
   1661         C            447            597           -150  8231e68037ecad1b  c58f77f6cc5ee44b
   1662         P        28000.6         152231        -124230  8234dc32f138ed1d  450d5d01b5310eac
   1663         C        893.332            332        561.332  823703fb31733e6e  5095684f2beb864e
   1664         P        53297.3         799220        -745923  825b0b4b60e06009  f43c30b25f63d56b
   1665         C        135.667            130          5.667  8282f5cb26409fa2  b070e5738b8f9fab
   1666         P    3.32216e+06     2.2918e+06    1.03036e+06  828ff9d4b8bf823e  fbb0055e7f6ff498
   1667         C        239.333            355       -115.667  8297607db930a19c  96f6db725e4d98d8
   1668         C          38819         461842        -423023  82b4bbc6a9bd6629  13613e0c3e718c99
   1669         C         293295    2.94247e+06   -2.64918e+06  82c3b76adf11cda2  804dff8274d1a3ac
   1670         C        116.333            261       -144.667  8302368c2c08cf2e  5dca53b03e46c968
   1671         C        6569.99         130175        -123605  831015a0ace9adcf  7fed5b0cef896d20
   1672         P    4.91715e+07    4.93332e+07        -161700  8324723e049e382b  d5ac870bea834297
   1673         C        87.3332          10002       -9914.67  832514fd791459ce  2962f4ecf274fa55
   1674         P    2.08872e+07    1.93387e+07     1.5485e+06  832d42e552150cdf  4b404ccc51cb911a
   1675         C        334.333            266         68.333  834417ae3d37ae64  218d2d950eeeca95
   1676         C       0.666666              8       -7.33333  836c3d1de233b328  a4963c1abca8aba1
   1677         C        179.333           1280       -1100.67  83ad59c2c260b1cf  b319abac11d57bf0
   1678         C            376             16            360  83b0f7e4eba1d787  5b242f8f92bd94d5
   1679         C        163.333            119         44.333  83ba4f4ff923ede6  19559c634ab81b30
   1680         C        747.999            825        -77.001  83bef78fa5104061  22d52f28f297d810
   1681         C        156.667            353       -196.333  83c95344494061d6  0a18a2d167534616
   1682         P    7.50849e+06     3.8636e+06    3.64489e+06  83e5d7daf88269c5  5cbfdd0194f8319c
   1683         P        55999.9         164107        -108107  8406a535be12b196  292b6ab9c59510c8
   1684         C        311.666            362        -50.334  840f5e564aa91735  9ea8529a841ba0ff
   1685         C        1.66667             80       -78.3333  841843ae4b052ee5  fd8431fb9d0b24a8
   1686         C        95.3332            109       -13.6668  844e72792c974e6a  da349afba25b49ce
   1687         P         351642    1.84488e+06   -1.49324e+06  845d7c7f165f7180  e358912b38a379ba
   1688         C            406           2306          -1900  848625b5316657e2  5ec946a90b13354f
   1689         P    2.30912e+08     7.6892e+07     1.5402e+08  849d0dbf23e85617  53336cb92b797550
   1690         C        1966.66           1925          41.66  84a0f0a5e77dbf08  fc500e1c1134e325
   1691         P    7.63422e+06    2.48571e+06    5.14851e+06  84c7368f3974c535  305e405ea3b0353b
   1692         P        6314.99          52680         -46365  84c7d9bf379fa1aa  d853a537f11e1bbd
   1693         P    7.44253e+06    3.92265e+06    3.51988e+06  84e731f24d6b55d4  67bfe045764a15e7
   1694         P        3.33333             45       -41.6667  85165e1bf221f84a  8e0d021e10c19003
   1695         P        12668.7           2879         9789.7  8521582d973a90df  0535210e376a1168
   1696         C        4280.66          55627       -51346.3  8546a5bb87c2abde  668b31b9449d3dcb
   1697         C        13.3333            442       -428.667  85543ccaa8555206  80075c23beffac0b
   1698         P    2.27842e+06         702565    1.57586e+06  855aafc5deb40cc5  56611fa5ff830b4f
   1699         C        90.3332            749       -658.667  858375ca5edbd882  e0b2069966e2ab05
   1700         P        610.666            365        245.666  858de64cfc1d9586  b8ffee0180b1b1f4
   1701         C        84.6666            410       -325.333  8590ff9545ae5911  70bde196a07ed19b
   1702         P         699980         663576          36404  859111e31fa87cc6  6c0cc70ec1c0e156
   1703         C        67.9999            128       -60.0001  859f3f581e872f15  01c86fe16acbf2ed
   1704         C        8.66666           4042       -4033.33  85a125067cc1fe8b  be76b02ef6097f37
   1705         C       0.999999             60            -59  85c745cc9cbc1ac2  a190580ddc54c207
   1706         C        87.6666           2152       -2064.33  85d1f11726861b5f  4645f20864ae3a8d
   1707         C        2.66666             16       -13.3333  85d4792d456b9f13  d5531861868d2e2a
   1708         P    1.74116e+06    2.90242e+06   -1.16126e+06  85e6a5cbed01c5a2  8f77de209ea98c42
   1709         P    3.04221e+06    3.14966e+06        -107450  85f3207dd7b16d84  a175753c2260e4f4
   1710         P    2.74395e+06    2.11988e+06         624070  8600686442fdf3a2  fe6b7d777d18124d
   1711         C       0.666666             61       -60.3333  860a18d44e1f3e85  c847aa1c6cca9029
   1712         P          10240           2850           7390  861c507e2437799d  3edc30743cd885d4
   1713         C             16            175           -159  8627ddf1477cdef4  9033a3769086151c
   1714         C        511.666           1709       -1197.33  8632d656996888fe  c8a22c09f98e0aa8
   1715         C        4.33333             30       -25.6667  863874468a99b7b2  f0081a7872a33856
   1716         P         867874         330700         537174  863d0adfda4fab63  9bd0293f4e7037d5
   1717         P        603.666            332        271.666  863eb4c18fd79f6d  3358ab86c8950c7c
   1718         C        5.33333            316       -310.667  864f9c27c31bd23e  093be1c6c9768730
   1719         C        959.332           4846       -3886.67  8671949d6ab6d7dc  4e711dec4de85fcf
   1720         C        9.99999            256           -246  867b84ea0c652a7f  0eec941821fc4666
   1721         C        85.3332            352       -266.667  867c777b565de71b  dff5d0963e5fb67f
   1722         P         307478         212791          94687  869e3ed6761162e3  fd575bb6b1e8d43d
   1723         P         192049          16548         175501  869eac79a1f277be  44f389a124e96066
   1724         C        3.66666             16       -12.3333  86bf5b5b8e03b03c  1e331f33e57618d4
   1725         P         139961          27560         112401  86dc08a8e708c133  abbd1a74ca7609dc
   1726         C             16            243           -227  86e9f1ddb417a5c2  3795d511fde92ac4
   1727         C        12.3333              9         3.3333  86edeb8c5b601543  766345c61a0cd490
   1728         P    3.56029e+07    3.51742e+07         428700  870054e5db53e3d6  966bb1d22465ef88
   1729         C        2.33333            132       -129.667  871c4a132ff6187f  e7b5aa453f8a738d
   1730         P    2.26965e+07    5.08847e+06     1.7608e+07  8724330e80777e6a  8b665deab5a534d2
   1731         C       0.333333              4       -3.66667  873a00b5d5b569bb  8635453a170d079a
   1732         C        3.66666            215       -211.333  875489fdc76ab810  8a53ee1649fe8bfa
   1733         C        134.667            192        -57.333  8763388b938a6df2  d19de9f9aaa0dab9
   1734         C        354.333             65        289.333  876ff2da0c45bbff  9b132c582767c656
   1735         C        9.66666            268       -258.333  877dc0e00f1694fd  2c0ec6d99733c46e
   1736         P        9.33332            302       -292.667  877eed13e65e3f4e  5f1ceb04021774fb
   1737         C       0.999999            614           -613  879a1ee708bfdedc  49c5aad6d8765d29
   1738         P           1055           6913          -5858  87a761c97c244d50  bb33e8598bc6d290
   1739         C        317.333            843       -525.667  87b7af54a78e8691  8a05e10a6cef0637
   1740         C        14473.7          87120       -72646.3  87c421ef67ce916a  8353b99feb74489a
   1741         C        584.999            685       -100.001  87e0b613d9ccb196  daa5a8614bd6fc8c
   1742         C        21.3333           1248       -1226.67  87e5efc106e3323e  82dba252d6cb8795
   1743         C        2.33333             15       -12.6667  87e78984a9ae3e97  f12ac085cb823b23
   1744         P         252000         298551         -46551  87fe3633d17e65b5  9d6ab2c0869bc55c
   1745         C        74.6666             36        38.6666  881495b3a8cde6ab  8210aca85aab0e75
   1746         C        6217.33         102400       -96182.7  88275e9b4fb21cfe  31b7e66b9f5c20ed
   1747         C       0.333333              4       -3.66667  883759dde8b78b2d  6e1aff8a4c564a12
   1748         P        11.3333            276       -264.667  88b6078c31317e72  90713c7fd1a468ff
   1749         P        523.666            378        145.666  88cc5510874269e6  f16d73cc9ef9f5a6
   1750         C        1011.33           3050       -2038.67  88cd8a8f77e07feb  d9528f04f46b2d25
   1751         C        2205.33          14893       -12687.7  88e3d3a77fe2aaa8  b76c7c9ba96e4b02
   1752         C        64.9999            155       -90.0001  891d3062dce92794  2bc82d51fc87eee6
   1753         P        55999.9         229627        -173627  891efa820de610b5  66bc346c32cfd4f4
   1754         C             16            214           -198  893bf626bf22e137  847955d71ce98c07
   1755         C            115            944           -829  894d4548ba22ae55  fab391e5a4779b85
   1756         C        2.66666            252       -249.333  8958bbbea2885d06  90350b2e74a83ac6
   1757         P    3.06159e+07    1.11511e+06    2.95008e+07  898816da8ab31792  f40b2c57e12cf74f
   1758         C        53.6666           3677       -3623.33  898b4e5b64d5300f  4cbe8b95b4500e8c
   1759         C        216.333            928       -711.667  898e4c3fd6f57119  46a0b2196462aaee
   1760         P    3.58419e+07    3.98472e+07    -4.0053e+06  89d80f89974c319e  fd4106727cd9b64b
   1761         P    1.62754e+06         863317         764223  89d88f822e18f231  827f8d8277cdd6d6
   1762         P         858241         676552         181689  89ddcdfd637413e9  f1e9fd6a5c912ef5
   1763         C        11719.7          21467        -9747.3  89f276741744a0d5  bb1494b59c126374
   1764         C        23.6666             63       -39.3334  89f7eb0a5bd8afc5  aee4d12a0bda1833
   1765         C        434.666            700       -265.334  8a05201bac971edb  a0241dddcb1ad636
   1766         C              3            115           -112  8a2aafa38baa81cb  6cd0c2bdffa85cc8
   1767         C        2.66666             18       -15.3333  8a2f4a165c05b004  84a780666bc000a5
   1768         C            260            239             21  8a43871923da33f5  7ecac3d8ab12102b
   1769         C        2.66666             12       -9.33334  8a44e4a46fcc0c8d  ca2572bb95701257
   1770         C              3             56            -53  8a6924819eb8a849  0abefdfb57908db0
   1771         C        3102.66           8140       -5037.34  8aaf540a7ebc65e4  c8a0f02e7782500b
   1772         C        1.66667            454       -452.333  8ad73725f6fa4504  bc0f7de105672634
   1773         C       0.999999             63            -62  8ade4bdc9a062f4f  77cf2984b383f2d2
   1774         C        132.667            134         -1.333  8af2b954a1067fe6  7973bd465b898450
   1775         P        109.667            728       -618.333  8b38f7557b4ba862  518b90daa0470130
   1776         C        126.667            135         -8.333  8b5d545c9499fd94  f674b32ea7e80a3b
   1777         C        9035.99         131229        -122193  8b5e98bbd6912a0b  1831abadf037edb2
   1778         C        23.6666            486       -462.333  8b625f8e7a105656  148bcb7b14e8a12d
   1779         P    1.94287e+07    1.45708e+07     4.8579e+06  8b6e942606eff80c  cabbf2e87e53878e
   1780         C        3.33333            306       -302.667  8b832dd63bc796a7  d2bcda9494da8e96
   1781         C              3            158           -155  8b934ae41ede6e0f  546bac38dcc5f8c2
   1782         P        5639.99           1996        3643.99  8bdd33e3c58ee4d4  82709a520f06eb9e
   1783         P    6.29957e+06    2.77639e+06    3.52318e+06  8befc0ff8ea667b3  a77b81ca878c3ccc
   1784         C        78.6666            175       -96.3334  8c154b0b358570f7  a394600c1cecc436
   1785         C    2.81086e+06    4.14492e+07   -3.86383e+07  8c7026f9b45859be  333bad40ff522bf4
   1786         C        104.333           1094       -989.667  8c9c98569b8653aa  c5404fba858570cc
   1787         C       0.333333             48       -47.6667  8cb32a2e2ab3b427  551465227b5681c1
   1788         C           1632          17572         -15940  8cc850e57bbee25b  e1dc4ff328896068
   1789         P    1.04253e+07    4.11458e+06    6.31072e+06  8ccf19ffe7a74ed7  040de0e5368ad496
   1790         C        2.33333            188       -185.667  8d0eea0c226d987b  30f9cd4cae21c4c8
   1791         C        1.33333             64       -62.6667  8d140fd135bbb9e6  8f79ba5efd01bf5c
   1792         P         108207          35994          72213  8d18fd98a194e189  83adc4f83b1f3ca6
   1793         C        72501.6         201822        -129320  8d1b8345fdad42a1  8b90b6abe4829650
   1794         P    3.84788e+07    3.96864e+07    -1.2076e+06  8d298bc4a91dfde3  826b9fe57db49a28
   1795         C        234.666            265        -30.334  8d4ef89afe05ff9d  59294130949c9550
   1796         C        429.666          20030       -19600.3  8d60bcd5ec03b03f  8c07b48c7745eacd
   1797         C        1964.66           1392         572.66  8d8690cf48cbfec8  63f5e624ea7880f3
   1798         C        11.6667           4345       -4333.33  8d8d3b4f170ec456  d8f8155f0808889b
   1799         P    7.11204e+07    8.72556e+07   -1.61352e+07  8d8e535bf53de46d  f7a6a202604eb61c
   1800         P        202.666           1008       -805.334  8d95f27cc62b9d55  18a6606edebbe2cc
   1801         P         307999         332531         -24532  8d9faa85595b627e  23a1cd9f39d26c26
   1802         C       0.666666             18       -17.3333  8dbb4e1833a38dc4  b99f9f9309d00e02
   1803         C        956.666           2144       -1187.33  8dec1a95eee253c0  c13ceb69f3564970
   1804         P         218656         800820        -582164  8df5a34fe377cede  e61c6934dc10101c
   1805         C        70.3333             62         8.3333  8e12d6c3173fe0aa  fc8b40732e0b048f
   1806         C        1221.33           1016         205.33  8e1dc2e323988adf  7655177a4d2b248a
   1807         C        33.3333            420       -386.667  8e36e764583bb2bc  e170b1ebad094fb5
   1808         C        17.3333            256       -238.667  8e6ba17673f2c9ab  f2ca23151147e34b
   1809         C        169.333            280       -110.667  8e72463118f5343a  916c772cc7fb5faa
   1810         C        11.6667           1922       -1910.33  8e772bde5b759fdc  33b1ac0f0ff6c979
   1811         C        6830.99          97624         -90793  8e7e03f415227474  0f273fda08f78a78
   1812         C            272            189             83  8e8229d407709fda  edf4e93bd10f1d88
   1813         C        2.33333            178       -175.667  8e95eaaebeec1584  2fbc4584d7ee1130
   1814         C        694.666           3491       -2796.33  8eb224cf80533221  c71d160dbe38c685
   1815         P          28000         152254        -124254  8ec961cd4935cc40  974ec2721e8daeb9
   1816         C        140.333            614       -473.667  8eedc070a1b7cde0  29371bef2aab0a03
   1817         C        178.666            130         48.666  8ef0878619cbfa59  24c03457961da77d
   1818         C        135.667           1431       -1295.33  8ef0c28e6706213b  f8479da961b8d39e
   1819         C        2716.66          13853       -11136.3  8f09c8c7ec8bacb7  8ce2ceaf6d514eef
   1820         C        2438.66           1968         470.66  8f1a2b06c76a2524  a3b608ff1d348ff1
   1821         C            218           2085          -1867  8f2a9740eb12a308  0d64288a096eddf0
   1822         C        899.999            907         -7.001  8f3a4f35468ca16a  444d617555ef0df0
   1823         C        737.666           1010       -272.334  8f4d348759f4d2f9  8f6dcd4f87f4c8c2
   1824         C        1855.66           7574       -5718.34  8f59c8b34e3eb2e2  080e917a78e9bcce
   1825         P    4.54394e+06    2.45701e+06    2.08693e+06  8f5b869e1c9bd44e  2fca588651613b9c
   1826         C        43833.3         279507        -235674  8f6aaa9255f71e2e  2b18aed999644d34
   1827         C        79.9999           2112          -2032  8f7a76cf2df8f6fe  7ff01ab659e58f69
   1828         C             16            896           -880  8f7e933ec29bedd5  7373fb67b8e7d259
   1829         C        3.66666           1220       -1216.33  8f8f30cec080951c  198121f36ebfb9d2
   1830         P         819513         483176         336337  8fa86d72151a1a54  06895f8be85980ed
   1831         P    4.50539e+06    5.08774e+06        -582350  8fef2b4c8342181c  d7ddc899db4f93d6
   1832         P        53049.3          35207        17842.3  8fff7dd1a421767f  a5b63594124379f0
   1833         C        10.6667            654       -643.333  902598b359f9792f  19ed3deaf2246edc
   1834         C        585.666           1199       -613.334  90264f2d0bbef6cd  ece4436f3aaa7bc5
   1835         C         127079         913297        -786218  907191308c215e2b  e5d9d6c4a23d3998
   1836         C        1171.67           2266       -1094.33  9072ece36712c0a4  d4f4deebb729972f
   1837         C        7.99999             80            -72  9074828d2fe5b31c  409b4b372f18ce48
   1838         C        79.6666            660       -580.333  907cbf085abd91e5  f996d402a30097ce
   1839         C        1695.66           2152        -456.34  90b8318d30e7ad87  a7449816e923f4c4
   1840         C         366192    2.63347e+06   -2.26728e+06  90b93fab1871037e  21ef0c771a00b2ae
   1841         P           1340            660            680  90c68d6e14b39811  adc63e32f0615146
   1842         P    3.29328e+06    2.86284e+06         430440  90d3a2967eda3c53  4bf4d1071a435f00
   1843         P         339919         800900        -460981  90d69a6a26c6d83e  309787713db77959
   1844         C         209104    1.23428e+06   -1.02518e+06  90d8178f29554f87  5b93f3fbd24d28e1
   1845         C        62.3333            124       -61.6667  90eafd6d52c72a38  a66de5cf580c5fef
   1846         P        5480.33           1152        4328.33  90ed25dad2c4a4ae  f0b0c2e681655713
   1847         P           2874           2187            687  91562c3a49fc20ad  bf2b1c4b36182a37
   1848         C        270.333            162        108.333  9158afde96012ae2  292c3b9e041be7f8
   1849         C        4.66666            117       -112.333  9175ba2dd246bef6  3a6b382d7307bdb2
   1850         C        3.33333             85       -81.6667  9177d87544191b2f  7a49216439f8c21d
   1851         C           1151           7670          -6519  917a799c3ac0df86  8613d78c3b605178
   1852         C        73.6666             80        -6.3334  918e966f36c66431  72818b8070701487
   1853         C        662.999           1242       -579.001  9191d654246e6ca1  e3da4f7ab51b926e
   1854         C        9516.32         158639        -149123  919479528b41653d  373df1846510b24f
   1855         C        1.66667            614       -612.333  9194e72bc1bc88db  9ed1489f6958dd7e
   1856         C        1.66667            124       -122.333  91b1a5f5d8c00a52  e81314a449129b89
   1857         C        135.667            552       -416.333  91e4c19e4bfe5952  843d01fe26103882
   1858         C        18927.3         152216        -133289  9232c60e0bac0e3b  6c846ae3413aa659
   1859         C        231.666             82        149.666  92481618e930ce7e  8a647f3e3deb33c9
   1860         C        21.6666            310       -288.333  92498f6f1c0fb48e  baf9d1c9492c3e75
   1861         C        62.6666              6        56.6666  924efdb16afe4312  243b9e4b01d4221b
   1862         C        8.99999            221           -212  9255a59f8b7f4240  44c3bf4262a1c934
   1863         C        217.333            142         75.333  92758d1957bbe18d  9ee2fa0df75404b1
   1864         P        12.6667            688       -675.333  92847e398ef5e01d  33d3da5c5913b53d
   1865         C        3.33333           1280       -1276.67  92a27604f0dfe9e4  1d666150d8f66da4
   1866         C        107.667            640       -532.333  92d82e53599db77d  f11effb12837e6b4
   1867         C        3524.66           1748        1776.66  92f3172796cc7437  7ba2b06583166485
   1868         C        1714.33            711        1003.33  92fb72b2b42a511a  9c9eeeaa6f625786
   1869         C       0.333333             55       -54.6667  92fb96b9ebbd5880  218065ba3da119e5
   1870         C        88.3332            111       -22.6668  931ccac520fa6c6d  004391c5c417bd71
   1871         P         397374          41340         356034  932cfb14cb4a8136  fd2fbdb422826a69
   1872         C       0.333333              4       -3.66667  93422eec4292d133  e5e33aeff3e7b3ea
   1873         C        1.66667             73       -71.3333  93563bbec7b7287b  91d4f67a3e262c18
   1874         P            234             79            155  935cea12d0569e6a  e0fe9167e37d98de
   1875         P        1224.67            736         488.67  936099c9e21be391  f93ce22536d7aee7
   1876         C          23028         434634        -411606  93751142e7e2841c  844cacd2fccfeea1
   1877         P        886.999          11391         -10504  9375e6559cfe8e6f  e3355778f415d501
   1878         P    1.07558e+07    3.59578e+06    7.16002e+06  9377931b3bcea9d5  b2793bbe6a0d096a
   1879         C           2436           1558            878  937fa326ad455696  73835e9bfd4bc2b1
   1880         C        543.333           2018       -1474.67  93821f235b832ae9  5b0975f62716ebf6
   1881         P            379            764           -385  93873c4fce681172  f958a4689ff49d16
   1882         C        81.6666          10061       -9979.33  93c57dfab68bbc5c  f1f61761a13efee7
   1883         P        335.333            312         23.333  93c6be3a80b19a37  18cbec5a5f58346a
   1884         C        1031.67           1206        -174.33  93f5d0662fcaa1b6  41f6ccd704834b59
   1885         C            260           3630          -3370  942a6002978dc58a  ca7c418154ce6ae8
   1886         C        84.9999             10        74.9999  94332dfde1e4428b  7ea321ba58d5b36f
   1887         C        256.666          10022       -9765.33  9434de8371766b60  0a2557f9458da8b0
   1888         P        1.66667             95       -93.3333  94608204e59b1f43  1b3383abaf232999
   1889         C    1.38815e+07    1.46995e+08   -1.33114e+08  946d06a3713dbcf9  dc1bd621e9b2edb2
   1890         C        285.333            444       -158.667  946ec8d85863efd5  ac9dc315ad0b987c
   1891         C        236.333           2007       -1770.67  947327df9479db83  e83ae152f83ba9e9
   1892         C        3835.33          41868       -38032.7  9493716f6148dc79  a9b7607aed682322
   1893         C              4           1179          -1175  94c2113dd12981e4  1a9ccbec4fd4a28f
   1894         C        9.66666            140       -130.333  94de0d44e3e29b2a  06fc45e70e26808b
   1895         C        432.333           7728       -7295.67  94f9812636907a7a  318a5d34a61c25bc
   1896         P         681276         255231         426045  9505b4851797508e  8194546f401b80e9
   1897         P        56008.9         188345        -132336  9513fdb34f7a4577  3f4eb6fbef8b5fd5
   1898         C        15072.7         206432        -191359  951f882b8039ba5d  887dd52f6116e59f
   1899         P        9.66666            128       -118.333  952e087b4f62a21b  fba91fda12211c12
   1900         C            209            196             13  95342217165422cc  7312876acea02890
   1901         P         606135         163476         442659  953928f3db6a5e51  3ee1272a2f87eb2e
   1902         C        70.6666              0        70.6666  954d3a19907f9536  1b746114a93fd890
   1903         C        48271.6         840720        -792448  9573c037ab1ad0f5  78f2b10a57d7777d
   1904         C        208.333            476       -267.667  9577a342a009369f  a789ca9803380e74
   1905         C        2.33333             16       -13.6667  9586425ce4f79481  fcf2eb6e4020cbee
   1906         C        9.33332             64       -54.6667  958f0335a4500086  89dffa6feabc4447
   1907         C            259           4407          -4148  95c1e7cc3e41a522  5f882a08b0c318b4
   1908         C        104.667           1749       -1644.33  95cb9eccc8fe7982  5dd0e7d61fad2067
   1909         P       0.666666              4       -3.33333  95dd856a8a90d624  defb01fc1974e178
   1910         C       0.999999             48            -47  9607d23f2cdd00e0  11b4ccc721d974a4
   1911         C        672.333            989       -316.667  96276d0b8647d5d3  39ae56996a6a9010
   1912         C        1993.66           2481        -487.34  9633d6902082e301  d616607991f9f79f
   1913         C        688.999           6576          -5887  9637ce0e2424ebfc  d45ada7e26f0095d
   1914         C        1.33333           1058       -1056.67  96447e5b84bc42d2  6a947cd2bd901edb
   1915         C            184           4148          -3964  96567cfa0554e63b  0e1764088068a589
   1916         C            317            104            213  9658245248577707  a268f23336197e5d
   1917         C       0.666666             61       -60.3333  9658839ac322b054  88b87050b41f0963
   1918         C        108.333           4789       -4680.67  966a664a0f81809d  6756efced1e6c02c
   1919         P        18936.3           5760        13176.3  9673af443b01f771  cd5d5ac5f9ebcd8b
   1920         C       0.666666            330       -329.333  96855ffcf0123e14  70111ade133da292
   1921         P    1.36771e+06         756249         611461  969d2bbe14f13a63  a7ea06e45b9c80a2
   1922         C            373            983           -610  96a05a00d07fdff6  ec7695514bf3e710
   1923         C        14939.3         160930        -145991  97633bd84df5121e  00d42dc1e33c1bfc
   1924         C        2141.66           6752       -4610.34  9770a8706a01c3e5  f09ddba7925886eb
   1925         C        9.33332            275       -265.667  9773d8b4bd39cfef  3ec2547e0dde71c5
   1926         C        166.667           3120       -2953.33  977fdeca8ca9f811  3c082d292cf3ffdc
   1927         C        414.333           3343       -2928.67  979f9a0274c53247  850e8c1f5b01affb
   1928         C        4204.33           9139       -4934.67  97a451e44c8cfee8  3135b5f4d4c23796
   1929         C        9.66666             64       -54.3333  97ae140c98745ab6  18863755347e49d5
   1930         C        182.333           2958       -2775.67  97ba12d10763c91c  5e2ca853e48ecd89
   1931         C     1.5163e+07    2.04106e+08   -1.88943e+08  97d03ea1f67cccd1  8a7b51dd782b7b02
   1932         C        100.333             64         36.333  97f64e4ece381593  51d742f91c84ed2b
   1933         C        571.999             64        507.999  9810bf9872762390  1ea33179df6a8169
   1934         P    2.96531e+07    8.20575e+06    2.14474e+07  982dfa208d23fec1  04cbf2720fb0f8e9
   1935         P    1.51867e+06         469665      1.049e+06  983a35552ef39b9f  568b149dd0e0eb03
   1936         P            280            192             88  984a8735e1fe4ae9  cf2a2fdb36395231
   1937         C        37.3333            712       -674.667  985fe9951e6fd8c1  a0a9e298fecaae2c
   1938         C        6613.33           7019        -405.67  9865efc0907fa182  075a10243b4841a4
   1939         C        545.333            805       -259.667  986dfaeed87d0846  b302eb82517dc879
   1940         C        134.667            640       -505.333  986f49434d474eee  cd73fc0350dc9261
   1941         P    1.98093e+07    1.22771e+07     7.5322e+06  9872b29340439060  1273f61ba557a01b
   1942         C        1.66667            112       -110.333  98ca6e795d0280e8  620f8e7730d6840c
   1943         C        373.333           2162       -1788.67  98d333d53395978b  d8033dd5054d85b0
   1944         C        734.666            507        227.666  9902353b07a30521  7dced6dc4555327d
   1945         C        1.66667             56       -54.3333  99036a3f8f662c56  96700fc9c73a40dc
   1946         C        616.666           1281       -664.334  99068f3d648b4ca2  0f2abe3655fabc06
   1947         C        133.667            813       -679.333  991614bfb5d4e535  67d97e78cf006ed1
   1948         P     2.4651e+07    1.17153e+07    1.29357e+07  992b6ea1cb0c7c6c  f430c6c1b0448707
   1949         C        68.9999             84       -15.0001  992d466e5313ea4d  75fe6ed1806bf3fd
   1950         C        80231.6         960982        -880750  9951fceb5b049d50  4a4cd8440b17f9b7
   1951         C        618.999           6770          -6151  995976c3f30f367a  d983d1dd295cbb0c
   1952         P        11.6667            348       -336.333  995eaf462e2615ae  b73e06eebdbb6725
   1953         P       0.666666             60       -59.3333  996c063d1b6e704b  a3fa7c7e6ca5f2e6
   1954         C              4           2316          -2312  99890ff8e02faf64  52599173f0ce811e
   1955         C        7003.33           7229        -225.67  99ab574aaa340709  6c24e510cb427b93
   1956         C    4.91624e+06    5.56638e+07   -5.07476e+07  99b212b3ed0a9f95  93459e94ef9ca7b7
   1957         P    2.95127e+06    2.85794e+06          93330  99bf4a9d3b3feaaf  eb30535a87ff4d31
   1958         P         586659         534445          52214  99ffbe0535c144ff  eac1f8e655fb3882
   1959         C        135.333             77         58.333  9a0ab9a11bd45de7  c314d3df3959863f
   1960         C        319.333            125        194.333  9a15dadd7d0ad947  0da63ec4182b6f6c
   1961         C       0.666666             65       -64.3333  9a303b4042928120  c6ee0b714d4fc955
   1962         P    4.42532e+06    4.43868e+06         -13360  9a37bae7cfb2a13a  8e787e76d2834ebe
   1963         C        98.6666            432       -333.333  9a3eb151286d82ad  9e60eddd592e8557
   1964         C        3036.66          25152       -22115.3  9a5f3a45871e0157  74774e1d004126af
   1965         C           1280          41868         -40588  9a731071f01ca4f7  cf9fe438ad02e35d
   1966         C        2.33333            213       -210.667  9a8dbc4672f4ff72  9a268d744d549fb5
   1967         P        258.666            239         19.666  9a90919ccc521ec0  1b6ecb1caa554ae0
   1968         C        17.3333           1248       -1230.67  9a93ec6967554f8b  4702d0ed0eed5127
   1969         C            121           4845          -4724  9abb32528fe254bf  f40953c4ebe4705a
   1970         C        84.6666            288       -203.333  9ac5dda8fc8affb4  0c41dfb16638e3a8
   1971         C        6.66666            296       -289.333  9ad92434ebf0e79c  a7035621c06092ec
